"Site","Mark","Individual","Orientation","Altitude","Plot","ID","Site_Plot","Date","Days","Emergence","Emergence.overall"
"SU1","B16","i","S","U","B","SU1 B16 i","SU1 B",2019-01-15,289,0,FALSE
"SU1","B17","d","S","U","B","SU1 B17 d","SU1 B",2019-01-15,289,0,FALSE
"SU1","B17","i","S","U","B","SU1 B17 i","SU1 B",2019-01-15,289,0,FALSE
"SU1","B18","d","S","U","B","SU1 B18 d","SU1 B",2019-01-15,289,0,FALSE
"SU1","B18","i","S","U","B","SU1 B18 i","SU1 B",2019-01-15,289,0,FALSE
"SU1","B19","d","S","U","B","SU1 B19 d","SU1 B",2019-01-15,289,0,FALSE
"SU1","B19","i","S","U","B","SU1 B19 i","SU1 B",2019-01-15,289,0,FALSE
"SU1","B20","d","S","U","B","SU1 B20 d","SU1 B",2019-01-15,289,0,FALSE
"SU1","B20","i","S","U","B","SU1 B20 i","SU1 B",2019-01-15,289,0,FALSE
"SU1","C01","d","S","U","C","SU1 C01 d","SU1 C",2019-01-15,289,0,FALSE
"SU1","C01","i","S","U","C","SU1 C01 i","SU1 C",2018-09-01,153,1,TRUE
"SU1","C02","d","S","U","C","SU1 C02 d","SU1 C",2018-08-17,138,1,TRUE
"SU1","C02","i","S","U","C","SU1 C02 i","SU1 C",2019-01-15,289,0,FALSE
"SU1","C03","d","S","U","C","SU1 C03 d","SU1 C",2018-10-13,195,1,TRUE
"SU1","C03","i","S","U","C","SU1 C03 i","SU1 C",2019-01-15,289,0,FALSE
"SU1","C04","d","S","U","C","SU1 C04 d","SU1 C",2019-01-15,289,0,FALSE
"SU1","C04","i","S","U","C","SU1 C04 i","SU1 C",2019-01-15,289,0,FALSE
"SU1","C05","d","S","U","C","SU1 C05 d","SU1 C",2018-08-01,122,1,TRUE
"SU1","C05","i","S","U","C","SU1 C05 i","SU1 C",2019-01-15,289,0,FALSE
"SU1","C06","d","S","U","C","SU1 C06 d","SU1 C",2018-08-17,138,1,TRUE
"SU1","C06","i","S","U","C","SU1 C06 i","SU1 C",2019-01-15,289,0,FALSE
"SU1","C07","d","S","U","C","SU1 C07 d","SU1 C",2018-06-29,89,1,TRUE
"SU1","C07","i","S","U","C","SU1 C07 i","SU1 C",2019-01-15,289,0,FALSE
"SU1","C08","d","S","U","C","SU1 C08 d","SU1 C",2018-09-27,179,1,TRUE
"SU1","C08","i","S","U","C","SU1 C08 i","SU1 C",2019-01-15,289,0,FALSE
"SU1","C09","d","S","U","C","SU1 C09 d","SU1 C",2018-06-29,89,1,TRUE
"SU1","C09","i","S","U","C","SU1 C09 i","SU1 C",2019-01-15,289,0,FALSE
"SU1","C10","d","S","U","C","SU1 C10 d","SU1 C",2019-01-15,289,0,FALSE
"SU1","C10","i","S","U","C","SU1 C10 i","SU1 C",2019-01-15,289,0,FALSE
"SU1","C11","d","S","U","C","SU1 C11 d","SU1 C",2019-01-15,289,0,FALSE
"SU1","C11","i","S","U","C","SU1 C11 i","SU1 C",2019-01-15,289,0,FALSE
"SU1","C12","d","S","U","C","SU1 C12 d","SU1 C",2018-06-29,89,1,TRUE
"SU1","C12","i","S","U","C","SU1 C12 i","SU1 C",2019-01-15,289,0,FALSE
"SU1","C13","d","S","U","C","SU1 C13 d","SU1 C",2019-01-15,289,0,FALSE
"SU1","C13","i","S","U","C","SU1 C13 i","SU1 C",2019-01-15,289,0,FALSE
"SU1","C14","d","S","U","C","SU1 C14 d","SU1 C",2018-06-29,89,1,TRUE
"SU1","C14","i","S","U","C","SU1 C14 i","SU1 C",2018-06-29,89,1,TRUE
"SU1","C15","d","S","U","C","SU1 C15 d","SU1 C",2019-01-15,289,0,FALSE
"SU1","C15","i","S","U","C","SU1 C15 i","SU1 C",2019-01-15,289,0,FALSE
"SU1","C16","d","S","U","C","SU1 C16 d","SU1 C",2019-01-15,289,0,FALSE
"SU1","C16","i","S","U","C","SU1 C16 i","SU1 C",2019-01-15,289,0,FALSE
"SU1","C17","d","S","U","C","SU1 C17 d","SU1 C",2018-08-17,138,1,TRUE
"SU1","C17","i","S","U","C","SU1 C17 i","SU1 C",2018-06-29,89,1,TRUE
"SU1","C18","d","S","U","C","SU1 C18 d","SU1 C",2018-06-29,89,1,TRUE
"SU1","C18","i","S","U","C","SU1 C18 i","SU1 C",2019-01-15,289,0,FALSE
"SU1","C19","d","S","U","C","SU1 C19 d","SU1 C",2019-01-15,289,0,FALSE
"SU1","C19","i","S","U","C","SU1 C19 i","SU1 C",2019-01-15,289,0,FALSE
"SU1","C20","d","S","U","C","SU1 C20 d","SU1 C",2019-01-15,289,0,FALSE
"SU1","C20","i","S","U","C","SU1 C20 i","SU1 C",2019-01-15,289,0,FALSE
"SU1","D01","d","S","U","D","SU1 D01 d","SU1 D",2019-01-15,289,0,FALSE
"SU1","D01","i","S","U","D","SU1 D01 i","SU1 D",2019-01-15,289,0,FALSE
"SU1","D02","d","S","U","D","SU1 D02 d","SU1 D",2019-01-15,289,0,FALSE
"SU1","D02","i","S","U","D","SU1 D02 i","SU1 D",2019-01-15,289,0,FALSE
"SU1","D03","d","S","U","D","SU1 D03 d","SU1 D",2019-01-15,289,0,FALSE
"SU1","D03","i","S","U","D","SU1 D03 i","SU1 D",2018-09-14,166,1,TRUE
"SU1","D04","d","S","U","D","SU1 D04 d","SU1 D",2019-01-15,289,0,FALSE
"SU1","D04","i","S","U","D","SU1 D04 i","SU1 D",2019-01-15,289,0,FALSE
"SU1","D05","d","S","U","D","SU1 D05 d","SU1 D",2019-01-15,289,0,FALSE
"SU1","D05","i","S","U","D","SU1 D05 i","SU1 D",2018-08-17,138,1,TRUE
"SU1","D06","d","S","U","D","SU1 D06 d","SU1 D",2019-01-15,289,0,FALSE
"SU1","D06","i","S","U","D","SU1 D06 i","SU1 D",2018-08-17,138,1,TRUE
"SU1","D07","d","S","U","D","SU1 D07 d","SU1 D",2019-01-15,289,0,FALSE
"SU1","D07","i","S","U","D","SU1 D07 i","SU1 D",2018-06-29,89,1,TRUE
"SU1","D08","d","S","U","D","SU1 D08 d","SU1 D",2018-09-14,166,1,TRUE
"SU1","D08","i","S","U","D","SU1 D08 i","SU1 D",2019-01-15,289,0,FALSE
"SU1","D09","d","S","U","D","SU1 D09 d","SU1 D",2019-01-15,289,0,FALSE
"SU1","D09","i","S","U","D","SU1 D09 i","SU1 D",2019-01-15,289,0,FALSE
"SU1","D10","d","S","U","D","SU1 D10 d","SU1 D",2019-01-15,289,0,FALSE
"SU1","D10","i","S","U","D","SU1 D10 i","SU1 D",2019-01-15,289,0,FALSE
"SU1","D11","d","S","U","D","SU1 D11 d","SU1 D",2019-01-15,289,0,FALSE
"SU1","D11","i","S","U","D","SU1 D11 i","SU1 D",2018-06-29,89,1,TRUE
"SU1","D12","d","S","U","D","SU1 D12 d","SU1 D",2019-01-15,289,0,FALSE
"SU1","D12","i","S","U","D","SU1 D12 i","SU1 D",2019-01-15,289,0,FALSE
"SU1","D13","d","S","U","D","SU1 D13 d","SU1 D",2019-01-15,289,0,FALSE
"SU1","D13","i","S","U","D","SU1 D13 i","SU1 D",2019-01-15,289,0,FALSE
"SU1","D14","d","S","U","D","SU1 D14 d","SU1 D",2019-01-15,289,0,FALSE
"SU1","D14","i","S","U","D","SU1 D14 i","SU1 D",2019-01-15,289,0,FALSE
"SU1","D15","d","S","U","D","SU1 D15 d","SU1 D",2019-01-15,289,0,FALSE
"SU1","D15","i","S","U","D","SU1 D15 i","SU1 D",2018-06-29,89,1,TRUE
"SU1","D16","d","S","U","D","SU1 D16 d","SU1 D",2019-01-15,289,0,FALSE
"SU1","D16","i","S","U","D","SU1 D16 i","SU1 D",2019-01-15,289,0,FALSE
"SU1","D17","d","S","U","D","SU1 D17 d","SU1 D",2019-01-15,289,0,FALSE
"SU1","D17","i","S","U","D","SU1 D17 i","SU1 D",2019-01-15,289,0,FALSE
"SU1","D18","d","S","U","D","SU1 D18 d","SU1 D",2019-01-15,289,0,FALSE
"SU1","D18","i","S","U","D","SU1 D18 i","SU1 D",2018-11-15,228,1,TRUE
"SU1","D19","d","S","U","D","SU1 D19 d","SU1 D",2019-01-15,289,0,FALSE
"SU1","D19","i","S","U","D","SU1 D19 i","SU1 D",2019-01-15,289,0,FALSE
"SU1","D20","d","S","U","D","SU1 D20 d","SU1 D",2019-01-15,289,0,FALSE
"SU1","D20","i","S","U","D","SU1 D20 i","SU1 D",2019-01-15,289,0,FALSE
"SU1","E01","d","S","U","E","SU1 E01 d","SU1 E",2019-01-15,289,0,FALSE
"SU1","E01","i","S","U","E","SU1 E01 i","SU1 E",2019-01-15,289,0,FALSE
"SU1","E02","d","S","U","E","SU1 E02 d","SU1 E",2019-01-15,289,0,FALSE
"SU1","E02","i","S","U","E","SU1 E02 i","SU1 E",2019-01-15,289,0,FALSE
"SU1","E03","d","S","U","E","SU1 E03 d","SU1 E",2019-01-15,289,0,FALSE
"SU1","E03","i","S","U","E","SU1 E03 i","SU1 E",2019-01-15,289,0,FALSE
"SU1","E04","d","S","U","E","SU1 E04 d","SU1 E",2019-01-15,289,0,FALSE
"SU1","E04","i","S","U","E","SU1 E04 i","SU1 E",2019-01-15,289,0,FALSE
"SU1","E05","d","S","U","E","SU1 E05 d","SU1 E",2019-01-15,289,0,FALSE
"SU1","E05","i","S","U","E","SU1 E05 i","SU1 E",2019-01-15,289,0,FALSE
"SU1","E06","d","S","U","E","SU1 E06 d","SU1 E",2019-01-15,289,0,FALSE
"SU1","E06","i","S","U","E","SU1 E06 i","SU1 E",2019-01-15,289,0,FALSE
"SU1","E07","d","S","U","E","SU1 E07 d","SU1 E",2019-01-15,289,0,FALSE
"SU1","E07","i","S","U","E","SU1 E07 i","SU1 E",2019-01-15,289,0,FALSE
"SU1","E08","d","S","U","E","SU1 E08 d","SU1 E",2019-01-15,289,0,FALSE
"SU1","E08","i","S","U","E","SU1 E08 i","SU1 E",2019-01-15,289,0,FALSE
"SU1","E09","d","S","U","E","SU1 E09 d","SU1 E",2019-01-15,289,0,FALSE
"SU1","E09","i","S","U","E","SU1 E09 i","SU1 E",2019-01-15,289,0,FALSE
"SU1","E10","d","S","U","E","SU1 E10 d","SU1 E",2019-01-15,289,0,FALSE
"SU1","E10","i","S","U","E","SU1 E10 i","SU1 E",2019-01-15,289,0,FALSE
"SU1","E11","d","S","U","E","SU1 E11 d","SU1 E",2018-06-29,89,1,TRUE
"SU1","E11","i","S","U","E","SU1 E11 i","SU1 E",2019-01-15,289,0,FALSE
"SU1","E12","d","S","U","E","SU1 E12 d","SU1 E",2019-01-15,289,0,FALSE
"SU1","E12","i","S","U","E","SU1 E12 i","SU1 E",2018-08-17,138,1,TRUE
"SU1","E13","d","S","U","E","SU1 E13 d","SU1 E",2019-01-15,289,0,FALSE
"SU1","E13","i","S","U","E","SU1 E13 i","SU1 E",2018-06-29,89,1,TRUE
"SU1","E14","d","S","U","E","SU1 E14 d","SU1 E",2019-01-15,289,0,FALSE
"SU1","E14","i","S","U","E","SU1 E14 i","SU1 E",2018-06-29,89,1,TRUE
"SU1","E15","d","S","U","E","SU1 E15 d","SU1 E",2018-06-29,89,1,TRUE
"SU1","E15","i","S","U","E","SU1 E15 i","SU1 E",2018-08-17,138,1,TRUE
"SU1","E16","d","S","U","E","SU1 E16 d","SU1 E",2019-01-15,289,0,FALSE
"SU1","E16","i","S","U","E","SU1 E16 i","SU1 E",2018-08-17,138,1,TRUE
"SU1","E17","d","S","U","E","SU1 E17 d","SU1 E",2018-06-29,89,1,TRUE
"SU1","E17","i","S","U","E","SU1 E17 i","SU1 E",2019-01-15,289,0,FALSE
"SU1","E18","d","S","U","E","SU1 E18 d","SU1 E",2018-06-29,89,1,TRUE
"SU1","E18","i","S","U","E","SU1 E18 i","SU1 E",2018-07-16,106,1,TRUE
"SU1","E19","d","S","U","E","SU1 E19 d","SU1 E",2018-06-11,71,1,TRUE
"SU1","E19","i","S","U","E","SU1 E19 i","SU1 E",2019-01-15,289,0,FALSE
"SU1","E20","d","S","U","E","SU1 E20 d","SU1 E",2019-01-15,289,0,FALSE
"SU1","E20","i","S","U","E","SU1 E20 i","SU1 E",2019-01-15,289,0,FALSE
"SU2","A01","d","S","U","A","SU2 A01 d","SU2 A",2019-01-15,289,0,FALSE
"SU2","A01","i","S","U","A","SU2 A01 i","SU2 A",2019-01-15,289,0,FALSE
"SU2","A02","d","S","U","A","SU2 A02 d","SU2 A",2019-01-15,289,0,FALSE
"SU2","A02","i","S","U","A","SU2 A02 i","SU2 A",2019-01-15,289,0,FALSE
"SU2","A03","d","S","U","A","SU2 A03 d","SU2 A",2019-01-15,289,0,FALSE
"SU2","A03","i","S","U","A","SU2 A03 i","SU2 A",2019-01-15,289,0,FALSE
"SU2","A04","d","S","U","A","SU2 A04 d","SU2 A",2019-01-15,289,0,FALSE
"SU2","A04","i","S","U","A","SU2 A04 i","SU2 A",2019-01-15,289,0,FALSE
"SU2","A05","d","S","U","A","SU2 A05 d","SU2 A",2019-01-15,289,0,FALSE
"SU2","A05","i","S","U","A","SU2 A05 i","SU2 A",2019-01-15,289,0,FALSE
"SU2","A06","d","S","U","A","SU2 A06 d","SU2 A",2019-01-15,289,0,FALSE
"SU2","A06","i","S","U","A","SU2 A06 i","SU2 A",2019-01-15,289,0,FALSE
"SU2","A07","d","S","U","A","SU2 A07 d","SU2 A",2019-01-15,289,0,FALSE
"SU2","A07","i","S","U","A","SU2 A07 i","SU2 A",2019-01-15,289,0,FALSE
"SU2","A08","d","S","U","A","SU2 A08 d","SU2 A",2019-01-15,289,0,FALSE
"SU2","A08","i","S","U","A","SU2 A08 i","SU2 A",2019-01-15,289,0,FALSE
"SU2","A09","d","S","U","A","SU2 A09 d","SU2 A",2019-01-15,289,0,FALSE
"SU2","A09","i","S","U","A","SU2 A09 i","SU2 A",2019-01-15,289,0,FALSE
"SU2","A10","d","S","U","A","SU2 A10 d","SU2 A",2019-01-15,289,0,FALSE
"SU2","A10","i","S","U","A","SU2 A10 i","SU2 A",2019-01-15,289,0,FALSE
"SU2","A11","d","S","U","A","SU2 A11 d","SU2 A",2019-01-15,289,0,FALSE
"SU2","A11","i","S","U","A","SU2 A11 i","SU2 A",2019-01-15,289,0,FALSE
"SU2","A12","d","S","U","A","SU2 A12 d","SU2 A",2019-01-15,289,0,FALSE
"SU2","A12","i","S","U","A","SU2 A12 i","SU2 A",2019-01-15,289,0,FALSE
"SU2","A13","d","S","U","A","SU2 A13 d","SU2 A",2019-01-15,289,0,FALSE
"SU2","A13","i","S","U","A","SU2 A13 i","SU2 A",2019-01-15,289,0,FALSE
"SU2","A14","d","S","U","A","SU2 A14 d","SU2 A",2019-01-15,289,0,FALSE
"SU2","A14","i","S","U","A","SU2 A14 i","SU2 A",2019-01-15,289,0,FALSE
"SU2","A15","d","S","U","A","SU2 A15 d","SU2 A",2019-01-15,289,0,FALSE
"SU2","A15","i","S","U","A","SU2 A15 i","SU2 A",2019-01-15,289,0,FALSE
"SU2","A16","d","S","U","A","SU2 A16 d","SU2 A",2019-01-15,289,0,FALSE
"SU2","A16","i","S","U","A","SU2 A16 i","SU2 A",2019-01-15,289,0,FALSE
"SU2","A17","d","S","U","A","SU2 A17 d","SU2 A",2019-01-15,289,0,FALSE
"SU2","A17","i","S","U","A","SU2 A17 i","SU2 A",2019-01-15,289,0,FALSE
"SU2","A18","d","S","U","A","SU2 A18 d","SU2 A",2019-01-15,289,0,FALSE
"SU2","A18","i","S","U","A","SU2 A18 i","SU2 A",2019-01-15,289,0,FALSE
"SU2","A19","d","S","U","A","SU2 A19 d","SU2 A",2019-01-15,289,0,FALSE
"SU2","A19","i","S","U","A","SU2 A19 i","SU2 A",2019-01-15,289,0,FALSE
"SU2","A20","d","S","U","A","SU2 A20 d","SU2 A",2019-01-15,289,0,FALSE
"SU2","A20","i","S","U","A","SU2 A20 i","SU2 A",2019-01-15,289,0,FALSE
"SU2","B01","d","S","U","B","SU2 B01 d","SU2 B",2019-01-15,289,0,FALSE
"SU2","B01","i","S","U","B","SU2 B01 i","SU2 B",2019-01-15,289,0,FALSE
"SU2","B02","d","S","U","B","SU2 B02 d","SU2 B",2019-01-15,289,0,FALSE
"SU2","B02","i","S","U","B","SU2 B02 i","SU2 B",2019-01-15,289,0,FALSE
"SU2","B03","d","S","U","B","SU2 B03 d","SU2 B",2019-01-15,289,0,FALSE
"SU2","B03","i","S","U","B","SU2 B03 i","SU2 B",2018-08-17,138,1,TRUE
"SU2","B04","d","S","U","B","SU2 B04 d","SU2 B",2018-09-14,166,1,TRUE
"SU2","B04","i","S","U","B","SU2 B04 i","SU2 B",2019-01-15,289,0,FALSE
"SU2","B05","d","S","U","B","SU2 B05 d","SU2 B",2019-01-15,289,0,FALSE
"SU2","B05","i","S","U","B","SU2 B05 i","SU2 B",2019-01-15,289,0,FALSE
"SU2","B06","d","S","U","B","SU2 B06 d","SU2 B",2019-01-15,289,0,FALSE
"SU2","B06","i","S","U","B","SU2 B06 i","SU2 B",2019-01-15,289,0,FALSE
"SU2","B07","d","S","U","B","SU2 B07 d","SU2 B",2019-01-15,289,0,FALSE
"SU2","B07","i","S","U","B","SU2 B07 i","SU2 B",2019-01-15,289,0,FALSE
"SU2","B08","d","S","U","B","SU2 B08 d","SU2 B",2019-01-15,289,0,FALSE
"SU2","B08","i","S","U","B","SU2 B08 i","SU2 B",2019-01-15,289,0,FALSE
"SU2","B09","d","S","U","B","SU2 B09 d","SU2 B",2019-01-15,289,0,FALSE
"SU2","B09","i","S","U","B","SU2 B09 i","SU2 B",2019-01-15,289,0,FALSE
"SU2","B10","d","S","U","B","SU2 B10 d","SU2 B",2019-01-15,289,0,FALSE
"SU2","B10","i","S","U","B","SU2 B10 i","SU2 B",2019-01-15,289,0,FALSE
"SU2","B11","d","S","U","B","SU2 B11 d","SU2 B",2019-01-15,289,0,FALSE
"SU2","B11","i","S","U","B","SU2 B11 i","SU2 B",2019-01-15,289,0,FALSE
"SU2","B12","d","S","U","B","SU2 B12 d","SU2 B",2019-01-15,289,0,FALSE
"SU2","B12","i","S","U","B","SU2 B12 i","SU2 B",2019-01-15,289,0,FALSE
"SU2","B13","d","S","U","B","SU2 B13 d","SU2 B",2018-09-14,166,1,TRUE
"SU2","B13","i","S","U","B","SU2 B13 i","SU2 B",2019-01-15,289,0,FALSE
"SU2","B14","d","S","U","B","SU2 B14 d","SU2 B",2018-09-14,166,1,TRUE
"SU2","B14","i","S","U","B","SU2 B14 i","SU2 B",2018-10-13,195,1,TRUE
"SU2","B15","d","S","U","B","SU2 B15 d","SU2 B",2019-01-15,289,0,FALSE
"SU2","B15","i","S","U","B","SU2 B15 i","SU2 B",2019-01-15,289,0,FALSE
"SU2","B16","d","S","U","B","SU2 B16 d","SU2 B",2019-01-15,289,0,FALSE
"SU2","B16","i","S","U","B","SU2 B16 i","SU2 B",2019-01-15,289,0,FALSE
"SU2","B17","d","S","U","B","SU2 B17 d","SU2 B",2019-01-15,289,0,FALSE
"SU2","B17","i","S","U","B","SU2 B17 i","SU2 B",2018-06-29,89,1,TRUE
"SU2","B18","d","S","U","B","SU2 B18 d","SU2 B",2018-09-14,166,1,TRUE
"SU2","B18","i","S","U","B","SU2 B18 i","SU2 B",2019-01-15,289,0,FALSE
"SU2","B19","d","S","U","B","SU2 B19 d","SU2 B",2019-01-15,289,0,FALSE
"SU2","B19","i","S","U","B","SU2 B19 i","SU2 B",2019-01-15,289,0,FALSE
"SU2","B20","d","S","U","B","SU2 B20 d","SU2 B",2019-01-15,289,0,FALSE
"SU2","B20","i","S","U","B","SU2 B20 i","SU2 B",2019-01-15,289,0,FALSE
"SU2","C01","d","S","U","C","SU2 C01 d","SU2 C",2019-01-15,289,0,FALSE
"SU2","C01","i","S","U","C","SU2 C01 i","SU2 C",2019-01-15,289,0,FALSE
"SU2","C02","d","S","U","C","SU2 C02 d","SU2 C",2019-01-15,289,0,FALSE
"SU2","C02","i","S","U","C","SU2 C02 i","SU2 C",2019-01-15,289,0,FALSE
"SU2","C03","d","S","U","C","SU2 C03 d","SU2 C",2019-01-15,289,0,FALSE
"SU2","C03","i","S","U","C","SU2 C03 i","SU2 C",2019-01-15,289,0,FALSE
"SU2","C04","d","S","U","C","SU2 C04 d","SU2 C",2019-01-15,289,0,FALSE
"SU2","C04","i","S","U","C","SU2 C04 i","SU2 C",2019-01-15,289,0,FALSE
"SU2","C05","d","S","U","C","SU2 C05 d","SU2 C",2019-01-15,289,0,FALSE
"SU2","C05","i","S","U","C","SU2 C05 i","SU2 C",2019-01-15,289,0,FALSE
"SU2","C06","d","S","U","C","SU2 C06 d","SU2 C",2019-01-15,289,0,FALSE
"SU2","C06","i","S","U","C","SU2 C06 i","SU2 C",2019-01-15,289,0,FALSE
"SU2","C07","d","S","U","C","SU2 C07 d","SU2 C",2019-01-15,289,0,FALSE
"SU2","C07","i","S","U","C","SU2 C07 i","SU2 C",2019-01-15,289,0,FALSE
"SU2","C08","d","S","U","C","SU2 C08 d","SU2 C",2019-01-15,289,0,FALSE
"SU2","C08","i","S","U","C","SU2 C08 i","SU2 C",2019-01-15,289,0,FALSE
"SU2","C09","d","S","U","C","SU2 C09 d","SU2 C",2019-01-15,289,0,FALSE
"SU2","C09","i","S","U","C","SU2 C09 i","SU2 C",2019-01-15,289,0,FALSE
"SU2","C10","d","S","U","C","SU2 C10 d","SU2 C",2018-10-13,195,1,TRUE
"SU2","C10","i","S","U","C","SU2 C10 i","SU2 C",2019-01-15,289,0,FALSE
"SU2","C11","d","S","U","C","SU2 C11 d","SU2 C",2019-01-15,289,0,FALSE
"SU2","C11","i","S","U","C","SU2 C11 i","SU2 C",2019-01-15,289,0,FALSE
"SU2","C12","d","S","U","C","SU2 C12 d","SU2 C",2019-01-15,289,0,FALSE
"SU2","C12","i","S","U","C","SU2 C12 i","SU2 C",2019-01-15,289,0,FALSE
"SU2","C13","d","S","U","C","SU2 C13 d","SU2 C",2019-01-15,289,0,FALSE
"SU2","C13","i","S","U","C","SU2 C13 i","SU2 C",2019-01-15,289,0,FALSE
"SU2","C14","d","S","U","C","SU2 C14 d","SU2 C",2019-01-15,289,0,FALSE
"SU2","C14","i","S","U","C","SU2 C14 i","SU2 C",2019-01-15,289,0,FALSE
"SU2","C15","d","S","U","C","SU2 C15 d","SU2 C",2019-01-15,289,0,FALSE
"SU2","C15","i","S","U","C","SU2 C15 i","SU2 C",2019-01-15,289,0,FALSE
"SU2","C16","d","S","U","C","SU2 C16 d","SU2 C",2019-01-15,289,0,FALSE
"SU2","C16","i","S","U","C","SU2 C16 i","SU2 C",2019-01-15,289,0,FALSE
"SU2","C17","d","S","U","C","SU2 C17 d","SU2 C",2019-01-15,289,0,FALSE
"SU2","C17","i","S","U","C","SU2 C17 i","SU2 C",2019-01-15,289,0,FALSE
"SU2","C18","d","S","U","C","SU2 C18 d","SU2 C",2018-06-29,89,1,TRUE
"SU2","C18","i","S","U","C","SU2 C18 i","SU2 C",2019-01-15,289,0,FALSE
"SU2","C19","d","S","U","C","SU2 C19 d","SU2 C",2019-01-15,289,0,FALSE
"SU2","C19","i","S","U","C","SU2 C19 i","SU2 C",2019-01-15,289,0,FALSE
"SU2","C20","d","S","U","C","SU2 C20 d","SU2 C",2019-01-15,289,0,FALSE
"SU2","C20","i","S","U","C","SU2 C20 i","SU2 C",2019-01-15,289,0,FALSE
"SU2","D01","d","S","U","D","SU2 D01 d","SU2 D",2019-01-15,289,0,FALSE
"SU2","D01","i","S","U","D","SU2 D01 i","SU2 D",2019-01-15,289,0,FALSE
"SU2","D02","d","S","U","D","SU2 D02 d","SU2 D",2018-10-13,195,1,TRUE
"SU2","D02","i","S","U","D","SU2 D02 i","SU2 D",2019-01-15,289,0,FALSE
"SU2","D03","d","S","U","D","SU2 D03 d","SU2 D",2019-01-15,289,0,FALSE
"SU2","D03","i","S","U","D","SU2 D03 i","SU2 D",2019-01-15,289,0,FALSE
"SU2","D04","d","S","U","D","SU2 D04 d","SU2 D",2019-01-15,289,0,FALSE
"SU2","D04","i","S","U","D","SU2 D04 i","SU2 D",2019-01-15,289,0,FALSE
"SU2","D05","d","S","U","D","SU2 D05 d","SU2 D",2019-01-15,289,0,FALSE
"SU2","D05","i","S","U","D","SU2 D05 i","SU2 D",2019-01-15,289,0,FALSE
"SU2","D06","d","S","U","D","SU2 D06 d","SU2 D",2019-01-15,289,0,FALSE
"SU2","D06","i","S","U","D","SU2 D06 i","SU2 D",2019-01-15,289,0,FALSE
"SU2","D07","d","S","U","D","SU2 D07 d","SU2 D",2019-01-15,289,0,FALSE
"SU2","D07","i","S","U","D","SU2 D07 i","SU2 D",2019-01-15,289,0,FALSE
"SU2","D08","d","S","U","D","SU2 D08 d","SU2 D",2018-06-29,89,1,TRUE
"SU2","D08","i","S","U","D","SU2 D08 i","SU2 D",2019-01-15,289,0,FALSE
"SU2","D09","d","S","U","D","SU2 D09 d","SU2 D",2019-01-15,289,0,FALSE
"SU2","D09","i","S","U","D","SU2 D09 i","SU2 D",2019-01-15,289,0,FALSE
"SU2","D10","d","S","U","D","SU2 D10 d","SU2 D",2019-01-15,289,0,FALSE
"SU2","D10","i","S","U","D","SU2 D10 i","SU2 D",2019-01-15,289,0,FALSE
"SU2","D11","d","S","U","D","SU2 D11 d","SU2 D",2019-01-15,289,0,FALSE
"SU2","D11","i","S","U","D","SU2 D11 i","SU2 D",2019-01-15,289,0,FALSE
"SU2","D12","d","S","U","D","SU2 D12 d","SU2 D",2019-01-15,289,0,FALSE
"SU2","D12","i","S","U","D","SU2 D12 i","SU2 D",2019-01-15,289,0,FALSE
"SU2","D13","d","S","U","D","SU2 D13 d","SU2 D",2019-01-15,289,0,FALSE
"SU2","D13","i","S","U","D","SU2 D13 i","SU2 D",2019-01-15,289,0,FALSE
"SU2","D14","d","S","U","D","SU2 D14 d","SU2 D",2019-01-15,289,0,FALSE
"SU2","D14","i","S","U","D","SU2 D14 i","SU2 D",2019-01-15,289,0,FALSE
"SU2","D15","d","S","U","D","SU2 D15 d","SU2 D",2019-01-15,289,0,FALSE
"SU2","D15","i","S","U","D","SU2 D15 i","SU2 D",2019-01-15,289,0,FALSE
"SU2","D16","d","S","U","D","SU2 D16 d","SU2 D",2019-01-15,289,0,FALSE
"SU2","D16","i","S","U","D","SU2 D16 i","SU2 D",2019-01-15,289,0,FALSE
"SU2","D17","d","S","U","D","SU2 D17 d","SU2 D",2019-01-15,289,0,FALSE
"SU2","D17","i","S","U","D","SU2 D17 i","SU2 D",2019-01-15,289,0,FALSE
"SU2","D18","d","S","U","D","SU2 D18 d","SU2 D",2019-01-15,289,0,FALSE
"SU2","D18","i","S","U","D","SU2 D18 i","SU2 D",2019-01-15,289,0,FALSE
"SU2","D19","d","S","U","D","SU2 D19 d","SU2 D",2019-01-15,289,0,FALSE
"SU2","D19","i","S","U","D","SU2 D19 i","SU2 D",2019-01-15,289,0,FALSE
"SU2","D20","d","S","U","D","SU2 D20 d","SU2 D",2019-01-15,289,0,FALSE
"SU2","D20","i","S","U","D","SU2 D20 i","SU2 D",2019-01-15,289,0,FALSE
"SU2","E01","d","S","U","E","SU2 E01 d","SU2 E",2019-01-15,289,0,FALSE
"SU2","E01","i","S","U","E","SU2 E01 i","SU2 E",2019-01-15,289,0,FALSE
"SU2","E02","d","S","U","E","SU2 E02 d","SU2 E",2019-01-15,289,0,FALSE
"SU2","E02","i","S","U","E","SU2 E02 i","SU2 E",2019-01-15,289,0,FALSE
"SU2","E03","d","S","U","E","SU2 E03 d","SU2 E",2019-01-15,289,0,FALSE
"SU2","E03","i","S","U","E","SU2 E03 i","SU2 E",2019-01-15,289,0,FALSE
"SU2","E04","d","S","U","E","SU2 E04 d","SU2 E",2019-01-15,289,0,FALSE
